Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Total unfounded crimes
2018,236610,Shoreline Community College,1,Shoreline Community College,5949,0
2018,236638,Skagit Valley College,1,Mount Vernon Campus,5159,0
2018,236638,Skagit Valley College,2,Whidbey Island Campus,5159,0
2018,236638,Skagit Valley College,4,San Juan Center,5159,0
2018,236638,Skagit Valley College,5,Marine Technology Center,5159,0
2018,236638,Skagit Valley College,6,Cardinal Craft Brewing Academy,5159,0
2018,236656,South Puget Sound Community College,1,Main Campus,4872,0
2018,236656,South Puget Sound Community College,3,SPSCC Lacey Campus,4872,0
2018,236504,South Seattle College,1,South Seattle College,6177,0
2018,236504,South Seattle College,2,Georgetown Campus,6177,0
2018,137564,Southeastern University,12,Puyallup Campus,8755,0
2018,236692,Spokane Community College,1,Main Campus,10375,0
2018,236692,Spokane Community College,2,SCC Colville,10375,0
2018,236692,Spokane Community College,3,SCC Inchelium,10375,0
2018,236692,Spokane Community College,4,SCC Newport,10375,0
2018,236692,Spokane Community College,5,SCC Republic,10375,0
2018,236692,Spokane Community College,7,SCC Ione,10375,0
2018,236708,Spokane Falls Community College,1,Main Campus,5184,0
2018,236708,Spokane Falls Community College,5,SFCC Pullman Campus,5184,4
2018,485476,Studio Beauty School,1,Main Campus,68,0
2018,236744,Stylemaster College of Hair Design,1,Main Campus,57,0
2018,459550,Summit Salon Academy,1,Main Campus,121,0
2018,236753,Tacoma Community College,1,Tacoma Community College,6242,0
2018,235167,The Evergreen State College,1,Main Campus,3327,1
2018,235167,The Evergreen State College,2,Tacoma Campus,3327,0
2018,441131,The Seattle School of Theology & Psychology,1,The Seattle School of Theology & Psychology Main Campus,242,0
2018,484826,Tint School of Makeup & Cosmetology-Seattle,1,Tint School of Makeup & Cosmetology,53,0
2018,235352,Toni & Guy Hairdressing Academy-Shoreline,1,Evergreen Beauty College - Shoreline,61,0
2018,236328,University of Puget Sound,1,Main Campus,2666,0
2018,377555,University of Washington-Bothell Campus,1,Bothell Campus,5970,0
2018,236948,University of Washington-Seattle Campus,1,Main Campus,47400,4
2018,377564,University of Washington-Tacoma Campus,1,Tacoma Campus,5354,0
2018,451626,Victoria's Academy of Cosmetology,1,Victoria's Academy of Cosmetology,75,0
2018,236887,Walla Walla Community College,1,Walla Walla Campus,3860,0
2018,236887,Walla Walla Community College,2,Clarkston Center,3860,0
2018,236896,Walla Walla University,1,Main Campus,1854,0
2018,236896,Walla Walla University,2,Billings,1854,0
2018,236896,Walla Walla University,3,Missoula,1854,0
2018,236896,Walla Walla University,4,Rosario,1854,0
2018,236896,Walla Walla University,6,Portland,1854,0
2018,236939,Washington State University,1,Pullman Campus,31478,6
2018,236939,Washington State University,2,Vancouver Campus,31478,0
2018,236939,Washington State University,3,Spokane Campus,31478,0
2018,236939,Washington State University,4,Tri Cities,31478,0
2018,236939,Washington State University,5,Everett Campus,31478,0
2018,236975,Wenatchee Valley College,1,Main Campus,3444,1
2018,237011,Western Washington University,1,Bellingham Campus,16121,1
2018,237011,Western Washington University,2,WWU at Shannon Point Marine Center,16121,0
2018,237011,Western Washington University,3,WWU at Bremerton Center at Olympic College,16121,0
2018,237011,Western Washington University,4,WWU at Everett University Center,16121,0
2018,237011,Western Washington University,6,WWU at Peninsula College,16121,0
2018,237011,Western Washington University,7,WWU Center at Olympic College- Poulsbo,16121,0
2018,237039,Whatcom Community College,1,Main Campus,4263,0
2018,237057,Whitman College,1,Whitman College,1475,0
2018,237066,Whitworth University,1,Main Campus,2776,0
2018,237109,Yakima Valley College,1,Main Campus,4456,0
2018,237109,Yakima Valley College,2,Grand View Campus,4456,0
2019,177834,A T Still University of Health Sciences,7,HealthPoint Campus,3857,0
2019,482185,Academy of Interactive Entertainment,1,Seattle Campus,163,0
2019,245883,Antioch University-Seattle,1,Main Campus,665,0
2019,487348,Aveda Institute Portland-Vancouver Campus,1,Aveda Institute Portland Vancouver Campus,103,0
2019,235547,Bastyr University,1,Main Campus,994,0
2019,235547,Bastyr University,2,Bastyr University California,994,0
2019,235547,Bastyr University,3,Seattle Clinic,994,0
2019,235671,Bates Technical College,1,Downtown Campus,4377,0
2019,235671,Bates Technical College,2,South Campus,4377,0
2019,235671,Bates Technical College,3,Central Campus,4377,0
2019,234669,Bellevue College,1,Main Campus,12563,0
2019,234669,Bellevue College,2,North Campus,12563,0
2019,234696,Bellingham Technical College,1,Main Campus,2325,0
2019,234711,Big Bend Community College,1,Main Campus,2131,0
2019,236018,BJ's Beauty & Barber College,1,BJ's Beauty & Barber College,65,0
2019,262086,Brandman University,3,Brandman University - Bangor Campus,10231,0
2019,262086,Brandman University,7,Brandman University - Lacey Campus,10231,0
2019,262086,Brandman University,9,Brandman University - Ft. Lewis Campus,10231,0
2019,262086,Brandman University,10,Brandman University - McChord Field,10231,0
2019,262086,Brandman University,25,Brandman University - Whidbey Island Campus,10231,0
2019,439118,Carrington College-Spokane,1,Carrington College-Spokane,386,0
2019,439190,Cascadia College,1,Main Campus,3387,0
2019,234827,Central Washington University,1,Central Washington University,11658,0
2019,234827,Central Washington University,2,CWU-Yakima,11658,0
2019,234827,Central Washington University,3,CWU-Pierce,11658,0
2019,234827,Central Washington University,4,CWU-Lynnwood,11658,0
2019,234827,Central Washington University,7,CWU-Des Moines,11658,0
2019,234827,Central Washington University,8,CWU-Moses Lake,11658,0
2019,234827,Central Washington University,9,CWU-Wenatchee,11658,0
2019,234827,Central Washington University,13,JBLM (JOINT BASE LEWIS-MCCHORD),11658,0
2019,234827,Central Washington University,14,CWU-Sammamish,11658,0
2019,491260,Centralia Beauty College,1,Main Campus,31,0
2019,234845,Centralia College,1,Centralia College,3077,0
2019,234845,Centralia College,2,Centralia College - East Campus,3077,0
2019,102845,Charter College,1,Charter College-Anchorage,2474,0
2019,102845,Charter College,2,Charter College - Wasilla,2474,0
2019,102845,Charter College,3,Charter College-Pasco,2474,0
2019,102845,Charter College,4,Charter College - Oxnard,2474,0
2019,102845,Charter College,6,Charter College-Vancouver,2474,0
2019,102845,Charter College,7,Charter College - Fife,2474,0
2019,102845,Charter College,8,Charter College-Lacey,2474,0
2019,102845,Charter College,9,Charter College-E Wenatchee,2474,0
2019,102845,Charter College,10,Charter College-Canyon Country,2474,0
2019,102845,Charter College,11,Charter College-Lancaster,2474,0
2019,102845,Charter College,12,Charter College - Yakima,2474,0
2019,102845,Charter College,13,Charter College - Billings,2474,0
2019,102845,Charter College,14,Charter College - Missoula,2474,0
2019,102845,Charter College,15,Charter College - Charter Institute Farmington,2474,0
2019,234915,City University of Seattle,2,Everett,1960,0
2019,234915,City University of Seattle,4,Renton,1960,0
2019,234915,City University of Seattle,6,Tacoma,1960,0
2019,234915,City University of Seattle,8,Vancouver,1960,0
2019,234915,City University of Seattle,10,Vancouver- B.C.,1960,0
2019,234915,City University of Seattle,11,Victoria- B.C.,1960,0
2019,234915,City University of Seattle,12,Calgary- AB,1960,0
2019,234915,City University of Seattle,13,Edmonton- AB,1960,0
2019,234915,City University of Seattle,17,Seattle - Main,1960,0
2019,234933,Clark College,1,Main Campus,9233,0
2019,234933,Clark College,2,Columbia Tech Center,9233,0
2019,234951,Clover Park Technical College,1,Lakewood Campus,3973,0
2019,234951,Clover Park Technical College,2,South Hill Campus,3973,0
2019,234979,Columbia Basin College,1,Columbia Basin College,7280,0
2019,177065,Columbia College,26,Columbia College @ Marysville,9913,0
2019,177065,Columbia College,29,Columbia College @ NAS Whidbey Island,9913,0
2019,177065,Columbia College,43,Columbia College @ NS Everett,9913,0
2019,235024,Cornish College of the Arts,1,Cornish College of the Arts,602,0
2019,443410,DigiPen Institute of Technology,1,DigiPen,1174,0
2019,235088,Divers Institute of Technology,1,DIVERS INSTITUTE OF TECHNOLOGY,231,0
2019,235097,Eastern Washington University,1,EWU Main Campus,12410,0
2019,235103,Edmonds College,1,Main Campus,7877,0
2019,490294,Elite Cosmetology- Barber & Spa Academy,1,Main Campus,97,0
2019,426314,Embry-Riddle Aeronautical University-Worldwide,30,Everett,13773,0
2019,426314,Embry-Riddle Aeronautical University-Worldwide,111,Seattle,13773,0
2019,426314,Embry-Riddle Aeronautical University-Worldwide,119,Spokane,13773,0
2019,426314,Embry-Riddle Aeronautical University-Worldwide,121,Tacoma,13773,0
2019,426314,Embry-Riddle Aeronautical University-Worldwide,131,Whidbey Island,13773,0
2019,177339,Evangel University,3,Evangel University - Kirkland,2300,0
2019,235149,Everett Community College,1,Everett Community College,7977,0
2019,235149,Everett Community College,2,School of Cosmetology Campus,7977,0
2019,235149,Everett Community College,3,Aviation Campus,7977,0
2019,235149,Everett Community College,4,Corporate and Continuing Education Campus,7977,0
2019,235149,Everett Community College,5,Monroe Center Campus,7977,0
2019,446260,Evergreen Beauty and Barber College-Everett,1,Main Campus,510,0
2019,446260,Evergreen Beauty and Barber College-Everett,2,Renton Campus,510,0
2019,446260,Evergreen Beauty and Barber College-Everett,3,Yakima Campus,510,0
2019,443049,Faith International University,1,Main Campus,230,0
2019,488271,Fosbre Academy of Hair Design,1,Main Campus,113,0
2019,458131,Gary Manuel Aveda Institute,1,Main Campus,83,0
2019,235307,Glen Dow Academy of Hair Design,1,Main Campus,128,0
2019,230889,Goddard College,2,Port Townsend,340,0
2019,235316,Gonzaga University,1,Main Campus,7537,0
2019,235316,Gonzaga University,2,Gonzaga-In-Florence,7537,0
2019,235334,Grays Harbor College,1,Main Campus,1853,0
2019,235334,Grays Harbor College,2,Riverview Education Center,1853,0
2019,235334,Grays Harbor College,3,Columbia Education Center,1853,0
2019,235343,Green River College,1,Main Campus,8435,0
2019,235343,Green River College,2,Kent Campus,8435,0
2019,235343,Green River College,3,Enumclaw Campus,8435,0
2019,235343,Green River College,4,Auburn Center,8435,0
2019,235422,Heritage University,1,Heritage University Main Campus,971,0
2019,235583,Highlights Beauty Schools,1,Main Campus,109,0
2019,407708,Highlights Beauty Schools,1,Branch Campus,166,0
2019,235431,Highline College,1,Highline College,6310,0
2019,235501,International Air and Hospitality Academy,1,Main Campus,112,0
2019,488378,International Beauty Education Center,1,International Beauty Education Center,27,0
2019,235699,Lake Washington Institute of Technology,1,Kirkland Campus,3620,0
2019,235750,Lower Columbia College,1,Lower Columbia College,2703,0
2019,147369,Moody Bible Institute,2,Spokane,3009,0
2019,236072,North Seattle College,1,Main Campus,5693,0
2019,167358,Northeastern University,3,Seattle Campus,22207,0
2019,377546,Northwest College of Art & Design,1,Main,95,0
2019,434362,Northwest HVAC/R Training Center,1,Northwest HVAC/R Association & Training Center,44,0
2019,380377,Northwest Indian College,1,Lummi Campus,594,0
2019,380377,Northwest Indian College,2,Muckleshoot Extended Site,594,0
2019,380377,Northwest Indian College,3,Nez Perce Extended Site,594,0
2019,380377,Northwest Indian College,4,Nisqually Extended Site,594,0
2019,380377,Northwest Indian College,5,Port Gamble Sklallum Extended Site,594,0
2019,380377,Northwest Indian College,6,Swinomish Extended Site,594,0
2019,380377,Northwest Indian College,7,Tulalip Extended Site,594,0
2019,458140,Northwest School of Wooden Boat Building,1,Main Campus,39,0
2019,236133,Northwest University,1,Northwest University,1339,0
2019,487603,Northwest University-College of Adult and Professional Studies,1,Main Campus,1130,0
2019,232982,Old Dominion University,22,ODU at Olympic College,23675,0
2019,236188,Olympic College,1,Bremerton Campus,6278,0
2019,236188,Olympic College,2,Shelton,6278,0
2019,236188,Olympic College,3,Poulsbo,6278,0
2019,236230,Pacific Lutheran University,1,Main Campus,3062,0
2019,455406,Pacific Northwest University of Health Sciences,1,Main campus,576,0
2019,178721,Park University,11,Fairchild AFB,11415,0
2019,235158,Paroba College of Cosmetology,1,Paroba College of Cosmetology,109,0
2019,234924,Paul Mitchell the School-Richland,1,Paul Mitchell the School Richland,284,0
2019,462071,Paul Mitchell the School-Spokane,1,Paul Mitchell the School Spokane,155,0
2019,236258,Peninsula College,1,Main Campus,1966,0
2019,236258,Peninsula College,2,Forks Branch,1966,0
2019,236258,Peninsula College,3,Port Townsend Branch,1966,0
2019,236258,Peninsula College,4,North Olympic Peninsula Skills Center,1966,0
2019,236212,Perry Technical Institute,1,Perry Technical Institute,954,0
2019,235237,Pierce College District,1,Pierce College Fort Steilacoom,6195,0
2019,235237,Pierce College District,2,Pierce College at Joint Base Lewis-McChord- Army,6195,0
2019,235237,Pierce College District,3,Pierce College at Joint Base Lewis-McChord- Air Force,6195,0
2019,235237,Pierce College District,4,Pierce College Puyallup,6195,0
2019,235237,Pierce College District,5,Pierce College at Graham,6195,0
2019,449074,Pima Medical Institute-Renton,1,Renton Campus,717,3
2019,368629,Pima Medical Institute-Seattle,1,Seattle Campus,577,0
2019,236382,Renton Technical College,1,Renton Technical College,3755,0
2019,236452,Saint Martin's University,1,Saint Martin's University Lacey Campus,1629,0
2019,236513,Seattle Central College,1,Seattle Central College,6743,0
2019,236513,Seattle Central College,2,Seattle Maritime Academy,6743,0
2019,236513,Seattle Central College,3,Seattle Central Wood Technology Center,6743,0
2019,236513,Seattle Central College,4,Seattle Vocational Institute,6743,0
2019,236513,Seattle Central College,5,Health Education Center,6743,0
2019,488448,Seattle Film Institute,1,Main Campus,106,0
2019,439914,Seattle Institute of East Asian Medicine,1,Main Campus,34,0
2019,236577,Seattle Pacific University,1,Main Campus,3529,0
2019,236595,Seattle University,1,Main Campus,7199,0
2019,236610,Shoreline Community College,1,Shoreline Community College,5884,0
2019,236638,Skagit Valley College,1,Mount Vernon Campus,5085,0
2019,236638,Skagit Valley College,2,Whidbey Island Campus,5085,0
2019,236638,Skagit Valley College,4,San Juan Center,5085,0
2019,236638,Skagit Valley College,5,Marine Technology Center,5085,0
2019,236638,Skagit Valley College,6,Cardinal Craft Brewing Academy,5085,0
2019,236656,South Puget Sound Community College,1,Main Campus,4974,0
2019,236656,South Puget Sound Community College,3,SPSCC Lacey Campus,4974,0
2019,236504,South Seattle College,1,South Seattle College,6141,0
2019,236504,South Seattle College,2,Georgetown Campus,6141,0
2019,137564,Southeastern University,12,Puyallup Campus,9894,0
2019,236692,Spokane Community College,1,Main Campus,10225,0
2019,236692,Spokane Community College,2,SCC Colville,10225,0
2019,236692,Spokane Community College,3,SCC Inchelium,10225,0
2019,236692,Spokane Community College,4,SCC Newport,10225,0
2019,236692,Spokane Community College,5,SCC Republic,10225,0
2019,236692,Spokane Community College,7,SCC Ione,10225,0
2019,236708,Spokane Falls Community College,1,Main Campus,5023,0
2019,236708,Spokane Falls Community College,5,SFCC Pullman Campus,5023,10
2019,485476,Studio Beauty School,1,Main Campus,105,0
2019,236744,Stylemaster College of Hair Design,1,Main Campus,48,0
2019,459550,Summit Salon Academy,1,Main Campus,135,0
2019,236753,Tacoma Community College,1,Tacoma Community College,6095,0
2019,235167,The Evergreen State College,1,Main Campus,2854,0
2019,235167,The Evergreen State College,2,Tacoma Campus,2854,0
2019,441131,The Seattle School of Theology & Psychology,1,The Seattle School of Theology & Psychology Main Campus,258,0
2019,484826,Tint School of Makeup & Cosmetology-Seattle,1,Tint School of Makeup & Cosmetology,69,0
2019,235352,Toni & Guy Hairdressing Academy-Shoreline,1,Evergreen Beauty College - Shoreline,41,0
2019,236328,University of Puget Sound,1,Main Campus,2608,0
2019,377555,University of Washington-Bothell Campus,1,Bothell Campus,5913,0
2019,236948,University of Washington-Seattle Campus,1,Main Campus,47576,0
2019,377564,University of Washington-Tacoma Campus,1,Tacoma Campus,5329,0
2019,451626,Victoria's Academy of Cosmetology,1,Victoria's Academy of Cosmetology,83,0
2019,236887,Walla Walla Community College,1,Walla Walla Campus,3671,0
2019,236887,Walla Walla Community College,2,Clarkston Center,3671,1
2019,236896,Walla Walla University,1,Main Campus,1831,0
2019,236896,Walla Walla University,2,Billings,1831,0
2019,236896,Walla Walla University,3,Missoula,1831,0
2019,236896,Walla Walla University,4,Rosario,1831,0
2019,236896,Walla Walla University,6,Portland,1831,0
2019,236939,Washington State University,1,Pullman Campus,31607,10
2019,236939,Washington State University,2,Vancouver Campus,31607,1
2019,236939,Washington State University,3,Spokane Campus,31607,0
2019,236939,Washington State University,4,Tri Cities,31607,0
2019,236939,Washington State University,5,Everett Campus,31607,0
2019,236975,Wenatchee Valley College,1,Main Campus,3352,1
2019,237011,Western Washington University,1,Bellingham Campus,16142,0
2019,237011,Western Washington University,2,WWU at Shannon Point Marine Center,16142,0
2019,237011,Western Washington University,3,WWU at Bremerton Center at Olympic College,16142,0
2019,237011,Western Washington University,4,WWU at Everett University Center,16142,2
2019,237011,Western Washington University,6,WWU at Peninsula College,16142,0
2019,237011,Western Washington University,7,WWU Center at Olympic College- Poulsbo,16142,0
2019,237039,Whatcom Community College,1,Main Campus,4152,0
2019,237057,Whitman College,1,Whitman College,1579,0
2019,237066,Whitworth University,1,Main Campus,2814,0
2019,237109,Yakima Valley College,1,Main Campus,4650,0
2019,237109,Yakima Valley College,2,Grand View Campus,4650,0
2020,177834,A T Still University of Health Sciences,7,HealthPoint Campus,3995,0
2020,482185,Academy of Interactive Entertainment,1,Seattle Campus,135,0
2020,245883,Antioch University-Seattle,1,Main Campus,735,0
2020,487348,Aveda Institute Portland-Vancouver Campus,1,Aveda Institute Portland Vancouver Campus,156,0
2020,235547,Bastyr University,1,Main Campus,904,0
2020,235547,Bastyr University,2,Bastyr University California,904,0
2020,235547,Bastyr University,3,Seattle Clinic,904,0
2020,235671,Bates Technical College,1,Downtown Campus,3369,0
2020,235671,Bates Technical College,2,South Campus,3369,0
2020,235671,Bates Technical College,3,Central Campus,3369,0
2020,234669,Bellevue College,1,Main Campus,12286,0
2020,234669,Bellevue College,2,North Campus,12286,0
2020,234696,Bellingham Technical College,1,Main Campus,1848,0
2020,234711,Big Bend Community College,1,Main Campus,1892,0
2020,236018,BJ's Beauty & Barber College,1,BJ's Beauty & Barber College,53,0
2020,262086,Brandman University,3,Brandman University - Bangor Campus,10986,0
2020,262086,Brandman University,7,Brandman University - Lacey Campus,10986,0
2020,262086,Brandman University,9,Brandman University - Ft. Lewis Campus,10986,0
2020,262086,Brandman University,10,Brandman University - McChord Field,10986,0
2020,262086,Brandman University,25,Brandman University - Whidbey Island Campus,10986,0
2020,439118,Carrington College-Spokane,1,Carrington College-Spokane,360,0
2020,439190,Cascadia College,1,Main Campus,2597,0
2020,234827,Central Washington University,1,Central Washington University,11174,1
2020,234827,Central Washington University,2,CWU-Yakima,11174,0
2020,234827,Central Washington University,3,CWU-Pierce,11174,0
2020,234827,Central Washington University,4,CWU-Lynnwood,11174,0
2020,234827,Central Washington University,7,CWU-Des Moines,11174,0
2020,234827,Central Washington University,8,CWU-Moses Lake,11174,0
2020,234827,Central Washington University,9,CWU-Wenatchee,11174,0
2020,234827,Central Washington University,13,JBLM (JOINT BASE LEWIS-MCCHORD),11174,0
2020,234827,Central Washington University,14,CWU-Sammamish,11174,0
2020,491260,Centralia Beauty College,1,Main Campus,26,0
2020,234845,Centralia College,1,Centralia College,2314,0
2020,234845,Centralia College,2,Centralia College - East Campus,2314,0
2020,102845,Charter College,1,Charter College-Anchorage,2120,0
2020,102845,Charter College,2,Charter College - Wasilla,2120,0
2020,102845,Charter College,3,Charter College-Pasco,2120,0
2020,102845,Charter College,4,Charter College - Oxnard,2120,0
2020,102845,Charter College,6,Charter College-Vancouver,2120,0
2020,102845,Charter College,7,Charter College - Fife,2120,0
2020,102845,Charter College,8,Charter College-Lacey,2120,0
2020,102845,Charter College,9,Charter College-E Wenatchee,2120,0
2020,102845,Charter College,10,Charter College-Canyon Country,2120,0
2020,102845,Charter College,11,Charter College-Lancaster,2120,0
2020,102845,Charter College,12,Charter College - Yakima,2120,0
2020,102845,Charter College,13,Charter College - Billings,2120,0
2020,102845,Charter College,14,Charter College - Missoula,2120,0
2020,102845,Charter College,15,Charter College - Charter Institute Farmington,2120,0
2020,234915,City University of Seattle,2,Everett,2052,0
2020,234915,City University of Seattle,4,Renton,2052,0
2020,234915,City University of Seattle,6,Tacoma,2052,0
2020,234915,City University of Seattle,8,Vancouver,2052,0
2020,234915,City University of Seattle,10,Vancouver- B.C.,2052,0
2020,234915,City University of Seattle,11,Victoria- B.C.,2052,0
2020,234915,City University of Seattle,12,Calgary- AB,2052,0
2020,234915,City University of Seattle,13,Edmonton- AB,2052,0
2020,234915,City University of Seattle,17,Seattle - Main,2052,0
2020,234933,Clark College,1,Main Campus,7665,0
2020,234933,Clark College,2,Columbia Tech Center,7665,0
2020,234951,Clover Park Technical College,1,Lakewood Campus,3591,0
2020,234951,Clover Park Technical College,2,South Hill Campus,3591,0
2020,234979,Columbia Basin College,1,Columbia Basin College,6745,0
2020,177065,Columbia College,26,Columbia College @ Marysville,8347,0
2020,177065,Columbia College,29,Columbia College @ NAS Whidbey Island,8347,0
2020,177065,Columbia College,43,Columbia College @ NS Everett,8347,0
2020,235024,Cornish College of the Arts,1,Cornish College of the Arts,482,0
2020,443410,DigiPen Institute of Technology,1,DigiPen,1120,0
2020,235088,Divers Institute of Technology,1,DIVERS INSTITUTE OF TECHNOLOGY,229,0
2020,235097,Eastern Washington University,1,EWU Main Campus,12349,1
2020,235103,Edmonds College,1,Main Campus,6545,0
2020,490294,Elite Cosmetology- Barber & Spa Academy,1,Main Campus,141,0
2020,426314,Embry-Riddle Aeronautical University-Worldwide,30,Everett,13904,0
2020,426314,Embry-Riddle Aeronautical University-Worldwide,111,Seattle,13904,0
2020,426314,Embry-Riddle Aeronautical University-Worldwide,119,Spokane,13904,0
2020,426314,Embry-Riddle Aeronautical University-Worldwide,121,Tacoma,13904,0
2020,426314,Embry-Riddle Aeronautical University-Worldwide,131,Whidbey Island,13904,0
2020,177339,Evangel University,3,Evangel University - Kirkland,1999,0
2020,235149,Everett Community College,1,Everett Community College,7580,0
2020,235149,Everett Community College,2,School of Cosmetology Campus,7580,0
2020,235149,Everett Community College,3,Aviation Campus,7580,0
2020,235149,Everett Community College,4,Corporate and Continuing Education Campus,7580,0
2020,235149,Everett Community College,5,Monroe Center Campus,7580,0
2020,446260,Evergreen Beauty and Barber College-Everett,1,Main Campus,597,0
2020,446260,Evergreen Beauty and Barber College-Everett,2,Renton Campus,597,0
2020,446260,Evergreen Beauty and Barber College-Everett,3,Yakima Campus,597,0
2020,446260,Evergreen Beauty and Barber College-Everett,4,Mount Vernon Campus,597,1
2020,443049,Faith International University,1,Main Campus,318,0
2020,488271,Fosbre Academy of Hair Design,1,Main Campus,98,0
2020,458131,Gary Manuel Aveda Institute,1,Main Campus,23,0
2020,495147,Gather 4 Him Christian College,1,Gather 4 Him Christian College- Main Campus,40,0
2020,235307,Glen Dow Academy of Hair Design,1,Main Campus,84,0
2020,230889,Goddard College,2,Port Townsend,366,0
2020,235316,Gonzaga University,1,Main Campus,7295,0
2020,235316,Gonzaga University,2,Gonzaga-In-Florence,7295,0
2020,235334,Grays Harbor College,1,Main Campus,1553,0
2020,235334,Grays Harbor College,2,Riverview Education Center,1553,0
2020,235334,Grays Harbor College,3,Columbia Education Center,1553,0
2020,235343,Green River College,1,Main Campus,7493,0
2020,235343,Green River College,2,Kent Campus,7493,0
2020,235343,Green River College,3,Enumclaw Campus,7493,0
2020,235343,Green River College,4,Auburn Center,7493,0
2020,235422,Heritage University,1,Heritage University Main Campus,999,0
2020,235583,Highlights Beauty Schools,1,Main Campus,120,0
2020,407708,Highlights Beauty Schools,1,Branch Campus,251,0
2020,235431,Highline College,1,Highline College,5829,0
2020,235501,International Air and Hospitality Academy,1,Main Campus,107,0
2020,488378,International Beauty Education Center,1,International Beauty Education Center,35,0
2020,235699,Lake Washington Institute of Technology,1,Kirkland Campus,3319,0
2020,235750,Lower Columbia College,1,Lower Columbia College,2325,0
2020,147369,Moody Bible Institute,2,Spokane,2870,0
2020,236072,North Seattle College,1,Main Campus,5240,0
2020,167358,Northeastern University,3,Seattle Campus,22905,0
2020,377546,Northwest College of Art & Design,1,Main,101,0
2020,434362,Northwest HVAC/R Training Center,1,Northwest HVAC/R Association & Training Center,39,0
2020,380377,Northwest Indian College,1,Lummi Campus,555,0
2020,380377,Northwest Indian College,2,Muckleshoot Extended Site,555,0
2020,380377,Northwest Indian College,3,Nez Perce Extended Site,555,0
2020,380377,Northwest Indian College,4,Nisqually Extended Site,555,0
2020,380377,Northwest Indian College,5,Port Gamble Sklallum Extended Site,555,0
2020,380377,Northwest Indian College,6,Swinomish Extended Site,555,0
2020,380377,Northwest Indian College,7,Tulalip Extended Site,555,0
2020,458140,Northwest School of Wooden Boat Building,1,Main Campus,27,0
2020,236133,Northwest University,1,Northwest University,1184,0
2020,487603,Northwest University-College of Adult and Professional Studies,1,Main Campus,1215,0
2020,232982,Old Dominion University,22,ODU at Olympic College,24286,0
2020,236188,Olympic College,1,Bremerton Campus,5357,0
2020,236188,Olympic College,2,Shelton,5357,0
2020,236188,Olympic College,3,Poulsbo,5357,0
2020,236230,Pacific Lutheran University,1,Main Campus,2907,0
2020,455406,Pacific Northwest University of Health Sciences,1,Main campus,573,0
2020,178721,Park University,11,Fairchild AFB,10165,0
2020,235158,Paroba College of Cosmetology,1,Paroba College of Cosmetology,103,0
2020,234924,Paul Mitchell the School-Richland,1,Paul Mitchell the School Richland,298,0
2020,462071,Paul Mitchell the School-Spokane,1,Paul Mitchell the School Spokane,138,0
2020,236258,Peninsula College,1,Main Campus,1727,0
2020,236258,Peninsula College,2,Forks Branch,1727,0
2020,236258,Peninsula College,3,Port Townsend Branch,1727,0
2020,236258,Peninsula College,4,North Olympic Peninsula Skills Center,1727,0
2020,236212,Perry Technical Institute,1,Perry Technical Institute,881,0
2020,235237,Pierce College District,1,Pierce College Fort Steilacoom,8329,0
2020,235237,Pierce College District,2,Pierce College at Joint Base Lewis-McChord- Army,8329,0
2020,235237,Pierce College District,3,Pierce College at Joint Base Lewis-McChord- Air Force,8329,0
2020,235237,Pierce College District,4,Pierce College Puyallup,8329,0
2020,235237,Pierce College District,5,Pierce College at Graham,8329,0
2020,449074,Pima Medical Institute-Renton,1,Renton Campus,666,4
2020,368629,Pima Medical Institute-Seattle,1,Seattle Campus,646,0
2020,236382,Renton Technical College,1,Renton Technical College,3214,1
2020,236452,Saint Martin's University,1,Saint Martin's University Lacey Campus,1638,0
2020,236513,Seattle Central College,1,Seattle Central College,5763,0
2020,236513,Seattle Central College,2,Seattle Maritime Academy,5763,0
2020,236513,Seattle Central College,3,Seattle Central Wood Technology Center,5763,0
2020,236513,Seattle Central College,4,Seattle Vocational Institute,5763,0
2020,236513,Seattle Central College,5,Health Education Center,5763,0
2020,488448,Seattle Film Institute,1,Main Campus,96,0
2020,439914,Seattle Institute of East Asian Medicine,1,Main Campus,31,0
2020,236577,Seattle Pacific University,1,Main Campus,3601,0
2020,236595,Seattle University,1,Main Campus,7050,0
2020,236610,Shoreline Community College,1,Shoreline Community College,5382,0
2020,236638,Skagit Valley College,1,Mount Vernon Campus,4227,0
2020,236638,Skagit Valley College,2,Whidbey Island Campus,4227,0
2020,236638,Skagit Valley College,4,San Juan Center,4227,0
2020,236638,Skagit Valley College,5,Marine Technology Center,4227,0
2020,236638,Skagit Valley College,6,Cardinal Craft Brewing Academy,4227,0
2020,236656,South Puget Sound Community College,1,Main Campus,4665,0
2020,236656,South Puget Sound Community College,3,SPSCC Lacey Campus,4665,0
2020,236504,South Seattle College,1,South Seattle College,5324,0
2020,236504,South Seattle College,2,Georgetown Campus,5324,0
2020,137564,Southeastern University,12,Puyallup Campus,9546,0
2020,236692,Spokane Community College,1,Main Campus,7081,0
2020,236692,Spokane Community College,2,SCC Colville,7081,0
2020,236692,Spokane Community College,3,SCC Inchelium,7081,0
2020,236692,Spokane Community College,4,SCC Newport,7081,0
2020,236692,Spokane Community College,5,SCC Republic,7081,0
2020,236692,Spokane Community College,7,SCC Ione,7081,0
2020,236708,Spokane Falls Community College,1,Main Campus,4189,0
